filename,unix_time,nuc_frame_recv_us,frame_seq,ch,flags,newRisingEdge,newFallingEdge,count,wnR,wnF,towMsR,towSubMsR,towMsF,towSubMsF,accEst
frame_000000.jpg,1774941779,1774941779537720,7,0,149,1,1,49591,2336,2336,4915408,11265,4915418,13828,4294967295
frame_000001.jpg,1774941779,1774941779637853,8,0,149,1,1,49592,2336,2336,4915508,4898,4915518,6078,4294967295
frame_000002.jpg,1774941779,1774941779738057,9,0,149,1,1,49593,2336,2336,4915608,11554,4915618,117210,4294967295
frame_000003.jpg,1774941779,1774941779838033,10,0,149,1,1,49594,2336,2336,4915708,12187,4915718,6406,4294967295
frame_000004.jpg,1774941779,1774941779937893,11,0,149,1,1,49595,2336,2336,4915808,13093,4915818,9382,4294967295
frame_000005.jpg,1774941780,1774941780037713,12,0,149,1,1,49596,2336,2336,4915908,12796,4915918,13554,4294967295
frame_000006.jpg,1774941780,1774941780137870,13,0,149,1,1,49597,2336,2336,4916008,13101,4916018,9820,4294967295
frame_000007.jpg,1774941780,1774941780238014,14,0,149,1,1,49598,2336,2336,4916108,14007,4916118,13078,4294967295
frame_000008.jpg,1774941780,1774941780337784,15,0,149,1,1,49599,2336,2336,4916208,13710,4916218,8968,4294967295
frame_000009.jpg,1774941780,1774941780437833,16,0,149,1,1,49600,2336,2336,4916308,14023,4916318,14187,4294967295
frame_000010.jpg,1774941780,1774941780537810,17,0,149,1,1,49601,2336,2336,4916408,14929,4916418,8085,4294967295
frame_000011.jpg,1774941780,1774941780637852,18,0,149,1,1,49602,2336,2336,4916508,4898,4916518,98664,4294967295
frame_000012.jpg,1774941780,1774941780737695,19,0,149,1,1,49603,2336,2336,4916608,6812,4916618,8382,4294967295
frame_000013.jpg,1774941780,1774941780837828,20,0,149,1,1,49604,2336,2336,4916708,7117,4916718,9304,4294967295
frame_000014.jpg,1774941780,1774941780937862,21,0,149,1,1,49605,2336,2336,4916808,7421,4916818,11718,4294967295
frame_000015.jpg,1774941781,1774941781037729,22,0,149,1,1,49606,2336,2336,4916908,8328,4916918,383351,4294967295
frame_000016.jpg,1774941781,1774941781137720,23,0,149,1,1,49607,2336,2336,4917008,8039,4917018,10328,4294967295
frame_000017.jpg,1774941781,1774941781237952,24,0,149,1,1,49608,2336,2336,4917108,8343,4917118,281046,4294967295
frame_000018.jpg,1774941781,1774941781337651,25,0,149,1,1,49609,2336,2336,4917208,8648,4917218,11195,4294967295
frame_000019.jpg,1774941781,1774941781437799,26,0,149,1,1,49610,2336,2336,4917308,8953,4917318,10976,4294967295
frame_000020.jpg,1774941781,1774941781537836,27,0,149,1,1,49611,2336,2336,4917408,9859,4917418,14867,4294967295
frame_000021.jpg,1774941781,1774941781637795,28,0,149,1,1,49612,2336,2336,4917508,4625,4917518,175710,4294967295
frame_000022.jpg,1774941781,1774941781737799,29,0,149,1,1,49613,2336,2336,4917608,9874,4917618,5031,4294967295
frame_000023.jpg,1774941781,1774941781837823,30,0,149,1,1,49614,2336,2336,4917708,10179,4917718,6062,4294967295
frame_000024.jpg,1774941781,1774941781937767,31,0,149,1,1,49615,2336,2336,4917808,10484,4917818,295757,4294967295
frame_000025.jpg,1774941782,1774941782037872,32,0,149,1,1,49616,2336,2336,4917908,11390,4917918,509164,4294967295
frame_000026.jpg,1774941782,1774941782137812,33,0,149,1,1,49617,2336,2336,4918008,10773,4918018,13531,4294967295
frame_000027.jpg,1774941782,1774941782237962,34,0,149,1,1,49618,2336,2336,4918108,11398,4918118,157406,4294967295
frame_000028.jpg,1774941782,1774941782337870,35,0,149,1,1,49619,2336,2336,4918208,11382,4918218,8390,4294967295
frame_000029.jpg,1774941782,1774941782437722,36,0,149,1,1,49620,2336,2336,4918308,11687,4918318,369109,4294967295
frame_000030.jpg,1774941782,1774941782537915,37,0,149,1,1,49621,2336,2336,4918408,12320,4918418,166187,4294967295
frame_000031.jpg,1774941782,1774941782637864,38,0,149,1,1,49622,2336,2336,4918508,5539,4918518,96507,4294967295
frame_000032.jpg,1774941782,1774941782737965,39,0,149,1,1,49623,2336,2336,4918608,12929,4918618,5726,4294967295
frame_000033.jpg,1774941782,1774941782837735,40,0,149,1,1,49624,2336,2336,4918708,13234,4918718,7593,4294967295
frame_000034.jpg,1774941782,1774941782937838,41,0,149,1,1,49625,2336,2336,4918808,13546,4918818,453375,4294967295
frame_000035.jpg,1774941783,1774941783037935,42,0,149,1,1,49626,2336,2336,4918908,13851,4918918,77609,4294967295
frame_000036.jpg,1774941783,1774941783137877,43,0,149,1,1,49627,2336,2336,4919008,14156,4919018,8445,4294967295
frame_000037.jpg,1774941783,1774941783237776,44,0,149,1,1,49628,2336,2336,4919108,14460,4919118,67382,4294967295
frame_000038.jpg,1774941783,1774941783337942,45,0,149,1,1,49629,2336,2336,4919208,14765,4919218,11335,4294967295
frame_000039.jpg,1774941783,1774941783437865,46,0,149,1,1,49630,2336,2336,4919308,14750,4919318,328179,4294967295
frame_000040.jpg,1774941783,1774941783537881,47,0,149,1,1,49631,2336,2336,4919408,15375,4919418,24070,4294967295
frame_000041.jpg,1774941783,1774941783637712,48,0,149,1,1,49632,2336,2336,4919508,4812,4919518,104843,4294967295
frame_000042.jpg,1774941783,1774941783737768,49,0,149,1,1,49633,2336,2336,4919608,7867,4919618,10062,4294967295
frame_000043.jpg,1774941783,1774941783838013,50,0,149,1,1,49634,2336,2336,4919708,8773,4919718,50812,4294967295
frame_000044.jpg,1774941783,1774941783937740,51,0,149,1,1,49635,2336,2336,4919808,8476,4919818,7398,4294967295
frame_000045.jpg,1774941784,1774941784037768,52,0,149,1,1,49636,2336,2336,4919908,8781,4919918,8117,4294967295
frame_000046.jpg,1774941784,1774941784137691,53,0,149,1,1,49637,2336,2336,4920008,9085,4920018,11507,4294967295
frame_000047.jpg,1774941784,1774941784237765,54,0,149,1,1,49638,2336,2336,4920108,9390,4920118,114562,4294967295
frame_000048.jpg,1774941784,1774941784337826,55,0,149,1,1,49639,2336,2336,4920208,9703,4920218,249593,4294967295
frame_000049.jpg,1774941784,1774941784437754,56,0,149,1,1,49640,2336,2336,4920308,10007,4920318,257460,4294967295
frame_000050.jpg,1774941784,1774941784537670,57,0,149,1,1,49641,2336,2336,4920408,10312,4920418,433960,4294967295
frame_000051.jpg,1774941784,1774941784637730,58,0,149,1,1,49642,2336,2336,4920508,4804,4920518,593210,4294967295
frame_000052.jpg,1774941784,1774941784737798,59,0,149,1,1,49643,2336,2336,4920608,10921,4920618,547843,4294967295
frame_000053.jpg,1774941784,1774941784837815,60,0,149,1,1,49644,2336,2336,4920708,11226,4920718,86921,4294967295
frame_000054.jpg,1774941784,1774941784937854,61,0,149,1,1,49645,2336,2336,4920808,11210,4920818,5453,4294967295
frame_000055.jpg,1774941785,1774941785037785,62,0,149,1,1,49646,2336,2336,4920908,12437,4920918,10968,4294967295
frame_000056.jpg,1774941785,1774941785137892,63,0,149,1,1,49647,2336,2336,4921008,12148,4921018,8843,4294967295
frame_000057.jpg,1774941785,1774941785237989,64,0,149,1,1,49648,2336,2336,4921108,12453,4921118,12875,4294967295
frame_000058.jpg,1774941785,1774941785337873,65,0,149,1,1,49649,2336,2336,4921208,12757,4921218,11562,4294967295
frame_000059.jpg,1774941785,1774941785437987,66,0,149,1,1,49650,2336,2336,4921308,13664,4921318,7398,4294967295
frame_000060.jpg,1774941785,1774941785538008,67,0,149,1,1,49651,2336,2336,4921408,13367,4921418,7703,4294967295
frame_000061.jpg,1774941785,1774941785637747,68,0,149,1,1,49652,2336,2336,4921508,6648,4921518,98156,4294967295
frame_000062.jpg,1774941785,1774941785737695,69,0,149,1,1,49653,2336,2336,4921608,13656,4921618,12171,4294967295
frame_000063.jpg,1774941785,1774941785837778,70,0,149,1,1,49654,2336,2336,4921708,14289,4921718,7593,4294967295
frame_000064.jpg,1774941785,1774941785937814,71,0,149,1,1,49655,2336,2336,4921808,7070,4921818,9062,4294967295
frame_000065.jpg,1774941786,1774941786037755,72,0,149,1,1,49656,2336,2336,4921908,14898,4921918,14039,4294967295
frame_000066.jpg,1774941786,1774941786137739,73,0,149,1,1,49657,2336,2336,4922008,14882,4922018,11898,4294967295
frame_000067.jpg,1774941786,1774941786238027,74,0,149,1,1,49658,2336,2336,4922108,15187,4922118,253578,4294967295
frame_000068.jpg,1774941786,1774941786337798,75,0,149,1,1,49659,2336,2336,4922208,15812,4922218,124499,4294967295
frame_000069.jpg,1774941786,1774941786437787,76,0,149,1,1,49660,2336,2336,4922308,16125,4922318,15289,4294967295
frame_000070.jpg,1774941786,1774941786537988,77,0,149,1,1,49661,2336,2336,4922408,16429,4922418,10570,4294967295
frame_000071.jpg,1774941786,1774941786637756,78,0,149,1,1,49662,2336,2336,4922508,5960,4922518,5367,4294967295
frame_000072.jpg,1774941786,1774941786738132,79,0,149,1,1,49663,2336,2336,4922608,8585,4922618,9460,4294967295
frame_000073.jpg,1774941786,1774941786837775,80,0,149,1,1,49664,2336,2336,4922708,9218,4922718,12992,4294967295
frame_000074.jpg,1774941786,1774941786937771,81,0,149,1,1,49665,2336,2336,4922808,9523,4922818,13343,4294967295
frame_000075.jpg,1774941787,1774941787038037,82,0,149,1,1,49666,2336,2336,4922908,9828,4922918,11640,4294967295
frame_000076.jpg,1774941787,1774941787137793,83,0,149,1,1,49667,2336,2336,4923008,10132,4923018,6820,4294967295
frame_000077.jpg,1774941787,1774941787237731,84,0,149,1,1,49668,2336,2336,4923108,10445,4923118,417921,4294967295
frame_000078.jpg,1774941787,1774941787337792,85,0,149,1,1,49669,2336,2336,4923208,10421,4923218,13203,4294967295
frame_000079.jpg,1774941787,1774941787437744,86,0,149,1,1,49670,2336,2336,4923308,11054,4923318,222187,4294967295
frame_000080.jpg,1774941787,1774941787537682,87,0,149,1,1,49671,2336,2336,4923408,11960,4923418,455953,4294967295
frame_000081.jpg,1774941787,1774941787637905,88,0,149,1,1,49672,2336,2336,4923508,4726,4923518,310187,4294967295
frame_000082.jpg,1774941787,1774941787737810,89,0,149,1,1,49673,2336,2336,4923608,11968,4923618,31187,4294967295
frame_000083.jpg,1774941787,1774941787837706,90,0,149,1,1,49674,2336,2336,4923708,11953,4923718,201570,4294967295
frame_000084.jpg,1774941787,1774941787937692,91,0,149,1,1,49675,2336,2336,4923808,13179,4923818,7515,4294967295
frame_000085.jpg,1774941788,1774941788037715,92,0,149,1,1,49676,2336,2336,4923908,12890,4923918,224281,4294967295
