filename,unix_time,nuc_frame_recv_us,frame_seq,ch,flags,newRisingEdge,newFallingEdge,count,wnR,wnF,towMsR,towSubMsR,towMsF,towSubMsF,accEst
frame_000021.jpg,1774941603,1774941603331405,28,0,149,1,1,47829,2336,2336,4739208,11109,4739218,419851,4294967295
frame_000022.jpg,1774941603,1774941603431558,29,0,149,1,1,47830,2336,2336,4739308,11414,4739318,12570,4294967295
frame_000023.jpg,1774941603,1774941603531572,30,0,149,1,1,47831,2336,2336,4739408,11710,4739418,12898,4294967295
frame_000024.jpg,1774941603,1774941603631253,31,0,149,1,1,47832,2336,2336,4739508,4929,4739518,97750,4294967295
frame_000025.jpg,1774941603,1774941603731508,32,0,149,1,1,47833,2336,2336,4739608,12320,4739618,5164,4294967295
frame_000026.jpg,1774941603,1774941603831378,33,0,149,1,1,47834,2336,2336,4739708,12625,4739718,5468,4294967295
frame_000027.jpg,1774941603,1774941603931648,34,0,149,1,1,47835,2336,2336,4739808,12929,4739818,10000,4294967295
frame_000028.jpg,1774941604,1774941604031279,35,0,149,1,1,47836,2336,2336,4739908,13234,4739918,10304,4294967295
frame_000029.jpg,1774941604,1774941604131276,36,0,149,1,1,47837,2336,2336,4740008,13539,4740018,6382,4294967295
frame_000030.jpg,1774941604,1774941604231189,37,0,149,1,1,47838,2336,2336,4740108,13843,4740118,398484,4294967295
frame_000031.jpg,1774941604,1774941604331484,38,0,149,1,1,47839,2336,2336,4740208,14148,4740218,11937,4294967295
frame_000032.jpg,1774941604,1774941604431397,39,0,149,1,1,47840,2336,2336,4740308,14445,4740318,11796,4294967295
frame_000033.jpg,1774941604,1774941604531245,40,0,149,1,1,47841,2336,2336,4740408,14750,4740418,7593,4294967295
frame_000034.jpg,1774941604,1774941604631514,41,0,149,1,1,47842,2336,2336,4740508,5359,4740518,95265,4294967295
frame_000035.jpg,1774941604,1774941604731873,42,0,149,1,1,47843,2336,2336,4740608,7234,4740618,12789,4294967295
frame_000036.jpg,1774941604,1774941604831444,43,0,149,1,1,47844,2336,2336,4740708,7210,4740718,488671,4294967295
frame_000037.jpg,1774941604,1774941604931293,44,0,149,1,1,47845,2336,2336,4740808,7843,4740818,8812,4294967295
frame_000038.jpg,1774941605,1774941605031447,45,0,149,1,1,47846,2336,2336,4740908,8148,4740918,9289,4294967295
frame_000039.jpg,1774941605,1774941605131513,46,0,149,1,1,47847,2336,2336,4741008,8453,4741018,9281,4294967295
frame_000040.jpg,1774941605,1774941605231511,47,0,149,1,1,47848,2336,2336,4741108,8757,4741118,9898,4294967295
frame_000041.jpg,1774941605,1774941605331737,48,0,149,1,1,47849,2336,2336,4741208,9062,4741218,10203,4294967295
frame_000042.jpg,1774941605,1774941605431538,49,0,149,1,1,47850,2336,2336,4741308,9960,4741318,11054,4294967295
frame_000043.jpg,1774941605,1774941605531421,50,0,149,1,1,47851,2336,2336,4741408,9343,4741418,10835,4294967295
frame_000044.jpg,1774941605,1774941605631592,51,0,149,1,1,47852,2336,2336,4741508,4718,4741518,94656,4294967295
frame_000045.jpg,1774941605,1774941605731574,52,0,149,1,1,47853,2336,2336,4741608,10875,4741618,11554,4294967295
frame_000046.jpg,1774941605,1774941605831309,53,0,149,1,1,47854,2336,2336,4741708,10578,4741718,8085,4294967295
frame_000047.jpg,1774941605,1774941605931403,54,0,149,1,1,47855,2336,2336,4741808,10882,4741818,542515,4294967295
frame_000048.jpg,1774941606,1774941606031370,55,0,149,1,1,47856,2336,2336,4741908,11789,4741918,12515,4294967295
frame_000049.jpg,1774941606,1774941606131395,56,0,149,1,1,47857,2336,2336,4742008,12093,4742018,9546,4294967295
frame_000050.jpg,1774941606,1774941606231338,57,0,149,1,1,47858,2336,2336,4742108,11796,4742118,8601,4294967295
frame_000051.jpg,1774941606,1774941606331318,58,0,149,1,1,47859,2336,2336,4742208,12101,4742218,510242,4294967295
frame_000052.jpg,1774941606,1774941606431379,59,0,149,1,1,47860,2336,2336,4742308,12406,4742318,13687,4294967295
frame_000053.jpg,1774941606,1774941606531479,60,0,149,1,1,47861,2336,2336,4742408,12703,4742418,13851,4294967295
frame_000054.jpg,1774941606,1774941606631387,61,0,149,1,1,47862,2336,2336,4742508,5984,4742518,97906,4294967295
frame_000055.jpg,1774941606,1774941606731395,62,0,149,1,1,47863,2336,2336,4742608,5789,4742618,6281,4294967295
frame_000056.jpg,1774941606,1774941606831447,63,0,149,1,1,47864,2336,2336,4742708,6093,4742718,7171,4294967295
frame_000057.jpg,1774941606,1774941606931400,64,0,149,1,1,47865,2336,2336,4742808,13921,4742818,221695,4294967295
frame_000058.jpg,1774941607,1774941607031259,65,0,149,1,1,47866,2336,2336,4742908,14226,4742918,7195,4294967295
frame_000059.jpg,1774941607,1774941607131580,66,0,149,1,1,47867,2336,2336,4743008,14203,4743018,9835,4294967295
frame_000060.jpg,1774941607,1774941607231429,67,0,149,1,1,47868,2336,2336,4743108,7312,4743118,288367,4294967295
frame_000061.jpg,1774941607,1774941607331487,68,0,149,1,1,47869,2336,2336,4743208,15140,4743218,399234,4294967295
frame_000062.jpg,1774941607,1774941607431400,69,0,149,1,1,47870,2336,2336,4743308,7914,4743318,18039,4294967295
frame_000063.jpg,1774941607,1774941607531440,70,0,149,1,1,47871,2336,2336,4743408,15742,4743418,184742,4294967295
frame_000064.jpg,1774941607,1774941607631259,71,0,149,1,1,47872,2336,2336,4743508,4976,4743518,325882,4294967295
frame_000065.jpg,1774941607,1774941607731579,72,0,149,1,1,47873,2336,2336,4743608,8226,4743618,216882,4294967295
frame_000066.jpg,1774941607,1774941607832056,73,0,149,1,1,47874,2336,2336,4743708,8531,4743718,5328,4294967295
frame_000067.jpg,1774941607,1774941607931840,74,0,149,1,1,47875,2336,2336,4743808,8835,4743818,82718,4294967295
frame_000068.jpg,1774941608,1774941608031827,75,0,149,1,1,47876,2336,2336,4743908,8812,4743918,8593,4294967295
frame_000069.jpg,1774941608,1774941608131559,76,0,149,1,1,47877,2336,2336,4744008,9117,4744018,10265,4294967295
frame_000070.jpg,1774941608,1774941608231532,77,0,149,1,1,47878,2336,2336,4744108,9750,4744118,10882,4294967295
frame_000071.jpg,1774941608,1774941608331757,78,0,149,1,1,47879,2336,2336,4744208,10648,4744218,10367,4294967295
frame_000072.jpg,1774941608,1774941608431761,79,0,149,1,1,47880,2336,2336,4744308,10359,4744318,11289,4294967295
frame_000073.jpg,1774941608,1774941608531705,80,0,149,1,1,47881,2336,2336,4744408,10656,4744418,7703,4294967295
frame_000074.jpg,1774941608,1774941608631738,81,0,149,1,1,47882,2336,2336,4744508,4812,4744518,98304,4294967295
frame_000075.jpg,1774941608,1774941608731704,82,0,149,1,1,47883,2336,2336,4744608,11265,4744618,8062,4294967295
frame_000076.jpg,1774941608,1774941608831367,83,0,149,1,1,47884,2336,2336,4744708,11570,4744718,8367,4294967295
frame_000077.jpg,1774941608,1774941608931512,84,0,149,1,1,47885,2336,2336,4744808,11546,4744818,9281,4294967295
frame_000078.jpg,1774941609,1774941609031677,85,0,149,1,1,47886,2336,2336,4744908,12179,4744918,11226,4294967295
frame_000079.jpg,1774941609,1774941609131382,86,0,149,1,1,47887,2336,2336,4745008,13085,4745018,9531,4294967295
frame_000080.jpg,1774941609,1774941609231526,87,0,149,1,1,47888,2336,2336,4745108,12789,4745118,10421,4294967295
frame_000081.jpg,1774941609,1774941609331443,88,0,149,1,1,47889,2336,2336,4745208,13093,4745218,14773,4294967295
frame_000082.jpg,1774941609,1774941609431328,89,0,149,1,1,47890,2336,2336,4745308,13070,4745318,14328,4294967295
frame_000083.jpg,1774941609,1774941609531654,90,0,149,1,1,47891,2336,2336,4745408,13695,4745418,10742,4294967295
frame_000084.jpg,1774941609,1774941609631491,91,0,149,1,1,47892,2336,2336,4745508,6593,4745518,102320,4294967295
frame_000085.jpg,1774941609,1774941609731401,92,0,149,1,1,47893,2336,2336,4745608,14304,4745618,11351,4294967295
frame_000086.jpg,1774941609,1774941609831421,93,0,149,1,1,47894,2336,2336,4745708,14609,4745718,9929,4294967295
frame_000087.jpg,1774941609,1774941609931549,94,0,149,1,1,47895,2336,2336,4745808,14914,4745818,7843,4294967295
frame_000088.jpg,1774941610,1774941610031694,95,0,149,1,1,47896,2336,2336,4745908,15218,4745918,248039,4294967295
frame_000089.jpg,1774941610,1774941610131488,96,0,149,1,1,47897,2336,2336,4746008,15523,4746018,16070,4294967295
frame_000090.jpg,1774941610,1774941610231373,97,0,149,1,1,47898,2336,2336,4746108,15828,4746118,12875,4294967295
frame_000091.jpg,1774941610,1774941610331388,98,0,149,1,1,47899,2336,2336,4746208,16132,4746218,8953,4294967295
frame_000092.jpg,1774941610,1774941610431505,99,0,149,1,1,47900,2336,2336,4746308,16437,4746318,9976,4294967295
frame_000093.jpg,1774941610,1774941610531488,100,0,149,1,1,47901,2336,2336,4746408,16742,4746418,17054,4294967295
frame_000094.jpg,1774941610,1774941610631329,101,0,149,1,1,47902,2336,2336,4746508,6265,4746518,97078,4294967295
frame_000095.jpg,1774941610,1774941610731492,102,0,149,1,1,47903,2336,2336,4746608,9820,4746618,10281,4294967295
frame_000096.jpg,1774941610,1774941610831431,103,0,149,1,1,47904,2336,2336,4746708,9523,4746718,6554,4294967295
frame_000097.jpg,1774941610,1774941610931382,104,0,149,1,1,47905,2336,2336,4746808,9828,4746818,290437,4294967295
frame_000098.jpg,1774941611,1774941611031495,105,0,149,1,1,47906,2336,2336,4746908,10132,4746918,485867,4294967295
frame_000099.jpg,1774941611,1774941611131526,106,0,149,1,1,47907,2336,2336,4747008,10437,4747018,13859,4294967295
frame_000100.jpg,1774941611,1774941611231443,107,0,149,1,1,47908,2336,2336,4747108,10742,4747118,472734,4294967295
frame_000101.jpg,1774941611,1774941611331445,108,0,149,1,1,47909,2336,2336,4747208,11046,4747218,8078,4294967295
frame_000102.jpg,1774941611,1774941611431421,109,0,149,1,1,47910,2336,2336,4747308,11351,4747318,9070,4294967295
frame_000103.jpg,1774941611,1774941611531446,110,0,149,1,1,47911,2336,2336,4747408,12249,4747418,8570,4294967295
frame_000104.jpg,1774941611,1774941611631457,111,0,149,1,1,47912,2336,2336,4747508,4804,4747518,338375,4294967295
frame_000105.jpg,1774941611,1774941611731540,112,0,149,1,1,47913,2336,2336,4747608,12859,4747618,13070,4294967295
frame_000106.jpg,1774941611,1774941611831713,113,0,149,1,1,47914,2336,2336,4747708,12562,4747718,355382,4294967295
frame_000107.jpg,1774941611,1774941611931616,114,0,149,1,1,47915,2336,2336,4747808,13468,4747818,5679,4294967295
frame_000108.jpg,1774941612,1774941612031463,115,0,149,1,1,47916,2336,2336,4747908,13171,4747918,400109,4294967295
frame_000109.jpg,1774941612,1774941612131366,116,0,149,1,1,47917,2336,2336,4748008,13476,4748018,8695,4294967295
frame_000110.jpg,1774941612,1774941612231641,117,0,149,1,1,47918,2336,2336,4748108,13781,4748118,6726,4294967295
frame_000111.jpg,1774941612,1774941612331672,118,0,149,1,1,47919,2336,2336,4748208,14085,4748218,7890,4294967295
frame_000112.jpg,1774941612,1774941612431773,119,0,149,1,1,47920,2336,2336,4748308,14390,4748318,395945,4294967295
frame_000113.jpg,1774941612,1774941612531569,120,0,149,1,1,47921,2336,2336,4748408,14695,4748418,398703,4294967295
frame_000114.jpg,1774941612,1774941612631474,121,0,149,1,1,47922,2336,2336,4748508,5296,4748518,371906,4294967295
frame_000115.jpg,1774941612,1774941612731701,122,0,149,1,1,47923,2336,2336,4748608,7179,4748618,348773,4294967295
frame_000116.jpg,1774941612,1774941612831585,123,0,149,1,1,47924,2336,2336,4748708,7476,4748718,108125,4294967295
frame_000117.jpg,1774941612,1774941612931700,124,0,149,1,1,47925,2336,2336,4748808,7781,4748818,120726,4294967295
frame_000118.jpg,1774941613,1774941613031696,125,0,149,1,1,47926,2336,2336,4748908,8085,4748918,174718,4294967295
frame_000119.jpg,1774941613,1774941613131499,126,0,149,1,1,47927,2336,2336,4749008,8070,4749018,8914,4294967295
