filename,unix_time,nuc_frame_recv_us,frame_seq,ch,flags,newRisingEdge,newFallingEdge,count,wnR,wnF,towMsR,towSubMsR,towMsF,towSubMsF,accEst
frame_000041.jpg,1774940865,1774940865509591,45,0,149,1,1,40451,2336,2336,4001408,9242,4001418,9867,4294967295
frame_000042.jpg,1774940865,1774940865609756,46,0,149,1,1,40452,2336,2336,4001508,6304,4001518,101585,4294967295
frame_000043.jpg,1774940865,1774940865709755,47,0,149,1,1,40453,2336,2336,4001608,9265,4001618,11796,4294967295
frame_000044.jpg,1774940865,1774940865809534,48,0,149,1,1,40454,2336,2336,4001708,9578,4001718,98335,4294967295
frame_000045.jpg,1774940865,1774940865909567,49,0,149,1,1,40455,2336,2336,4001808,9890,4001818,10609,4294967295
frame_000046.jpg,1774940866,1774940866009615,50,0,149,1,1,40456,2336,2336,4001908,10195,4001918,11453,4294967295
frame_000047.jpg,1774940866,1774940866109705,51,0,149,1,1,40457,2336,2336,4002008,10507,4002018,12406,4294967295
frame_000048.jpg,1774940866,1774940866209653,52,0,149,1,1,40458,2336,2336,4002108,10820,4002118,11765,4294967295
frame_000049.jpg,1774940866,1774940866309674,53,0,149,1,1,40459,2336,2336,4002208,11132,4002218,10523,4294967295
frame_000050.jpg,1774940866,1774940866409551,54,0,149,1,1,40460,2336,2336,4002308,11437,4002318,12250,4294967295
frame_000051.jpg,1774940866,1774940866509653,55,0,149,1,1,40461,2336,2336,4002408,11749,4002418,84531,4294967295
frame_000052.jpg,1774940866,1774940866609573,56,0,149,1,1,40462,2336,2336,4002508,4976,4002518,114609,4294967295
frame_000053.jpg,1774940866,1774940866709624,57,0,149,1,1,40463,2336,2336,4002608,12375,4002618,281828,4294967295
frame_000054.jpg,1774940866,1774940866809727,58,0,149,1,1,40464,2336,2336,4002708,12687,4002718,11343,4294967295
frame_000055.jpg,1774940866,1774940866909603,59,0,149,1,1,40465,2336,2336,4002808,12992,4002818,76890,4294967295
frame_000056.jpg,1774940867,1774940867009588,60,0,149,1,1,40466,2336,2336,4002908,13304,4002918,7249,4294967295
frame_000057.jpg,1774940867,1774940867109533,61,0,149,1,1,40467,2336,2336,4003008,13289,4003018,7421,4294967295
frame_000058.jpg,1774940867,1774940867209563,62,0,149,1,1,40468,2336,2336,4003108,13929,4003118,6234,4294967295
frame_000059.jpg,1774940867,1774940867309581,63,0,149,1,1,40469,2336,2336,4003208,6710,4003218,12460,4294967295
frame_000060.jpg,1774940867,1774940867409570,64,0,149,1,1,40470,2336,2336,4003308,14546,4003318,7351,4294967295
frame_000061.jpg,1774940867,1774940867509495,65,0,149,1,1,40471,2336,2336,4003408,7335,4003418,8750,4294967295
frame_000062.jpg,1774940867,1774940867609508,66,0,149,1,1,40472,2336,2336,4003508,5468,4003518,96578,4294967295
frame_000063.jpg,1774940867,1774940867709508,67,0,149,1,1,40473,2336,2336,4003608,7953,4003618,9375,4294967295
frame_000064.jpg,1774940867,1774940867809506,68,0,149,1,1,40474,2336,2336,4003708,7343,4003718,6234,4294967295
frame_000065.jpg,1774940867,1774940867909438,69,0,149,1,1,40475,2336,2336,4003808,7976,4003818,8773,4294967295
frame_000066.jpg,1774940868,1774940868009578,70,0,149,1,1,40476,2336,2336,4003908,8289,4003918,187054,4294967295
frame_000067.jpg,1774940868,1774940868109587,71,0,149,1,1,40477,2336,2336,4004008,8593,4004018,10617,4294967295
frame_000068.jpg,1774940868,1774940868209509,72,0,149,1,1,40478,2336,2336,4004108,8906,4004118,14953,4294967295
frame_000069.jpg,1774940868,1774940868309534,73,0,149,1,1,40479,2336,2336,4004208,9218,4004218,10562,4294967295
frame_000070.jpg,1774940868,1774940868409524,74,0,149,1,1,40480,2336,2336,4004308,10125,4004318,10875,4294967295
frame_000071.jpg,1774940868,1774940868509486,75,0,149,1,1,40481,2336,2336,4004408,9835,4004418,11773,4294967295
frame_000072.jpg,1774940868,1774940868609525,76,0,149,1,1,40482,2336,2336,4004508,4648,4004518,96507,4294967295
frame_000073.jpg,1774940868,1774940868709535,77,0,149,1,1,40483,2336,2336,4004608,10460,4004618,5140,4294967295
frame_000074.jpg,1774940868,1774940868809589,78,0,149,1,1,40484,2336,2336,4004708,10773,4004718,9062,4294967295
frame_000075.jpg,1774940868,1774940868909627,79,0,149,1,1,40485,2336,2336,4004808,11078,4004818,13015,4294967295
frame_000076.jpg,1774940869,1774940869009540,80,0,149,1,1,40486,2336,2336,4004908,11390,4004918,13320,4294967295
frame_000077.jpg,1774940869,1774940869109486,81,0,149,1,1,40487,2336,2336,4005008,11703,4005018,9906,4294967295
frame_000078.jpg,1774940869,1774940869209635,82,0,149,1,1,40488,2336,2336,4005108,12609,4005118,9695,4294967295
frame_000079.jpg,1774940869,1774940869309464,83,0,149,1,1,40489,2336,2336,4005208,12320,4005218,13343,4294967295
frame_000080.jpg,1774940869,1774940869409546,84,0,149,1,1,40490,2336,2336,4005308,12632,4005318,12929,4294967295
frame_000081.jpg,1774940869,1774940869509576,85,0,149,1,1,40491,2336,2336,4005408,12945,4005418,10789,4294967295
frame_000082.jpg,1774940869,1774940869609460,86,0,149,1,1,40492,2336,2336,4005508,6164,4005518,101148,4294967295
frame_000083.jpg,1774940869,1774940869709695,87,0,149,1,1,40493,2336,2336,4005608,13562,4005618,7500,4294967295
frame_000084.jpg,1774940869,1774940869809617,88,0,149,1,1,40494,2336,2336,4005708,13875,4005718,9343,4294967295
frame_000085.jpg,1774940869,1774940869909506,89,0,149,1,1,40495,2336,2336,4005808,14187,4005818,14203,4294967295
frame_000086.jpg,1774940870,1774940870009547,90,0,149,1,1,40496,2336,2336,4005908,14492,4005918,8289,4294967295
frame_000087.jpg,1774940870,1774940870109480,91,0,149,1,1,40497,2336,2336,4006008,14484,4006018,12648,4294967295
frame_000088.jpg,1774940870,1774940870209601,92,0,149,1,1,40498,2336,2336,4006108,15117,4006118,9664,4294967295
frame_000089.jpg,1774940870,1774940870309563,93,0,149,1,1,40499,2336,2336,4006208,15101,4006218,8468,4294967295
frame_000090.jpg,1774940870,1774940870409597,94,0,149,1,1,40500,2336,2336,4006308,15734,4006318,10929,4294967295
frame_000091.jpg,1774940870,1774940870509555,95,0,149,1,1,40501,2336,2336,4006408,16046,4006418,14390,4294967295
frame_000092.jpg,1774940870,1774940870609526,96,0,149,1,1,40502,2336,2336,4006508,5585,4006518,97249,4294967295
frame_000093.jpg,1774940870,1774940870709504,97,0,149,1,1,40503,2336,2336,4006608,8539,4006618,10351,4294967295
frame_000094.jpg,1774940870,1774940870809597,98,0,149,1,1,40504,2336,2336,4006708,8851,4006718,8320,4294967295
frame_000095.jpg,1774940870,1774940870909440,99,0,149,1,1,40505,2336,2336,4006808,9164,4006818,10492,4294967295
frame_000096.jpg,1774940871,1774940871009577,100,0,149,1,1,40506,2336,2336,4006908,9148,4006918,11390,4294967295
frame_000097.jpg,1774940871,1774940871109423,101,0,149,1,1,40507,2336,2336,4007008,9781,4007018,14062,4294967295
frame_000098.jpg,1774940871,1774940871209456,102,0,149,1,1,40508,2336,2336,4007108,10093,4007118,12789,4294967295
frame_000099.jpg,1774940871,1774940871309470,103,0,149,1,1,40509,2336,2336,4007208,10406,4007218,12960,4294967295
frame_000100.jpg,1774940871,1774940871409529,104,0,149,1,1,40510,2336,2336,4007308,10710,4007318,8304,4294967295
frame_000101.jpg,1774940871,1774940871509521,105,0,149,1,1,40511,2336,2336,4007408,11023,4007418,13031,4294967295
frame_000102.jpg,1774940871,1774940871609614,106,0,149,1,1,40512,2336,2336,4007508,4898,4007518,7999,4294967295
frame_000103.jpg,1774940871,1774940871709524,107,0,149,1,1,40513,2336,2336,4007608,11640,4007618,12789,4294967295
frame_000104.jpg,1774940871,1774940871809557,108,0,149,1,1,40514,2336,2336,4007708,11953,4007718,5874,4294967295
frame_000105.jpg,1774940871,1774940871909495,109,0,149,1,1,40515,2336,2336,4007808,11937,4007818,5820,4294967295
frame_000106.jpg,1774940872,1774940872009537,110,0,149,1,1,40516,2336,2336,4007908,12570,4007918,292320,4294967295
frame_000107.jpg,1774940872,1774940872109592,111,0,149,1,1,40517,2336,2336,4008008,12882,4008018,9031,4294967295
frame_000108.jpg,1774940872,1774940872209565,112,0,149,1,1,40518,2336,2336,4008108,12867,4008118,7117,4294967295
frame_000109.jpg,1774940872,1774940872309472,113,0,149,1,1,40519,2336,2336,4008208,13507,4008218,9546,4294967295
frame_000110.jpg,1774940872,1774940872409547,114,0,149,1,1,40520,2336,2336,4008308,13492,4008318,7375,4294967295
frame_000111.jpg,1774940872,1774940872509629,115,0,149,1,1,40521,2336,2336,4008408,13796,4008418,27906,4294967295
frame_000112.jpg,1774940872,1774940872609557,116,0,149,1,1,40522,2336,2336,4008508,4812,4008518,96968,4294967295
frame_000113.jpg,1774940872,1774940872709410,117,0,149,1,1,40523,2336,2336,4008608,6617,4008618,261375,4294967295
frame_000114.jpg,1774940872,1774940872809541,118,0,149,1,1,40524,2336,2336,4008708,7531,4008718,86414,4294967295
frame_000115.jpg,1774940872,1774940872909357,119,0,149,1,1,40525,2336,2336,4008808,7242,4008818,8835,4294967295
frame_000116.jpg,1774940873,1774940873009515,120,0,149,1,1,40526,2336,2336,4008908,7546,4008918,8320,4294967295
frame_000117.jpg,1774940873,1774940873109428,121,0,149,1,1,40527,2336,2336,4009008,7859,4009018,9453,4294967295
frame_000118.jpg,1774940873,1774940873209453,122,0,149,1,1,40528,2336,2336,4009108,8171,4009118,10625,4294967295
frame_000119.jpg,1774940873,1774940873309509,123,0,149,1,1,40529,2336,2336,4009208,8476,4009218,300835,4294967295
frame_000120.jpg,1774940873,1774940873409491,124,0,149,1,1,40530,2336,2336,4009308,8789,4009318,9882,4294967295
frame_000121.jpg,1774940873,1774940873509556,125,0,149,1,1,40531,2336,2336,4009408,9101,4009418,12234,4294967295
frame_000122.jpg,1774940873,1774940873609439,126,0,149,1,1,40532,2336,2336,4009508,6757,4009518,102226,4294967295
frame_000123.jpg,1774940873,1774940873709586,127,0,149,1,1,40533,2336,2336,4009608,9718,4009618,11625,4294967295
frame_000124.jpg,1774940873,1774940873809563,128,0,149,1,1,40534,2336,2336,4009708,10031,4009718,262148,4294967295
frame_000125.jpg,1774940873,1774940873909487,129,0,149,1,1,40535,2336,2336,4009808,10343,4009818,239187,4294967295
frame_000126.jpg,1774940874,1774940874009549,130,0,149,1,1,40536,2336,2336,4009908,10648,4009918,352546,4294967295
frame_000127.jpg,1774940874,1774940874109559,131,0,149,1,1,40537,2336,2336,4010008,10960,4010018,12554,4294967295
frame_000128.jpg,1774940874,1774940874209545,132,0,149,1,1,40538,2336,2336,4010108,11273,4010118,13312,4294967295
frame_000129.jpg,1774940874,1774940874309534,133,0,149,1,1,40539,2336,2336,4010208,11578,4010218,27750,4294967295
frame_000130.jpg,1774940874,1774940874409533,134,0,149,1,1,40540,2336,2336,4010308,11890,4010318,40921,4294967295
frame_000131.jpg,1774940874,1774940874509494,135,0,149,1,1,40541,2336,2336,4010408,12203,4010418,284070,4294967295
frame_000132.jpg,1774940874,1774940874609439,136,0,149,1,1,40542,2336,2336,4010508,5421,4010518,159093,4294967295
frame_000133.jpg,1774940874,1774940874709539,137,0,149,1,1,40543,2336,2336,4010608,12820,4010618,124437,4294967295
frame_000134.jpg,1774940874,1774940874809562,138,0,149,1,1,40544,2336,2336,4010708,13132,4010718,118562,4294967295
frame_000135.jpg,1774940874,1774940874909574,139,0,149,1,1,40545,2336,2336,4010808,13437,4010818,8843,4294967295
frame_000136.jpg,1774940875,1774940875009547,140,0,149,1,1,40546,2336,2336,4010908,13749,4010918,114585,4294967295
frame_000137.jpg,1774940875,1774940875109495,141,0,149,1,1,40547,2336,2336,4011008,14062,4011018,10195,4294967295
frame_000138.jpg,1774940875,1774940875209518,142,0,149,1,1,40548,2336,2336,4011108,14046,4011118,10140,4294967295
frame_000139.jpg,1774940875,1774940875309542,143,0,149,1,1,40549,2336,2336,4011208,14679,4011218,9812,4294967295
frame_000140.jpg,1774940875,1774940875409433,144,0,149,1,1,40550,2336,2336,4011308,14992,4011318,15398,4294967295
frame_000141.jpg,1774940875,1774940875509523,145,0,149,1,1,40551,2336,2336,4011408,15296,4011418,12234,4294967295
frame_000142.jpg,1774940875,1774940875609524,146,0,149,1,1,40552,2336,2336,4011508,4812,4011518,213257,4294967295
frame_000143.jpg,1774940875,1774940875709506,147,0,149,1,1,40553,2336,2336,4011608,7796,4011618,133539,4294967295
